,filename,frame_number,well_num,buffer,rg_med,rg_std_err_med,rg_pstat,io_med,Vp,mass_vp
6433,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00034.sub.2.dat,00034,G2,Buffer2,4.634924995939466,1.5933250199578581,6.708178960322176e-06,0.6956316566443761,1541.312137703531,1.279289074293931
6434,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00035.sub.2.dat,00035,G2,Buffer2,6.390423756419295,2.8338812514490375,0.004546199857011214,0.8469869655017487,1951.0564666376442,1.6193768673092448
6435,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00036.sub.2.dat,00036,G2,Buffer2,5.685887936921612,1.6243984566147638,0.0015412891100690038,0.8526723660088237,1918.73200641205,1.5925475653220014
6436,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00037.sub.2.dat,00037,G2,Buffer2,6.499830282438942,1.080591863136493,0.0013695204682235282,0.9398773974635662,2066.921252804071,1.715544639827379
6437,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00038.sub.2.dat,00038,G2,Buffer2,4.268723866256359,nan,4.7729890057075355e-05,0.7053555785992109,1580.3574148742484,1.3116966543456263
6438,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00039.sub.2.dat,00039,G2,Buffer2,8.662358393495552,2.3693898649059086,0.007994743382868305,1.1179403463215125,2455.7274546590934,2.0382537873670477
6439,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00040.sub.2.dat,00040,G2,Buffer2,6.34953559919187,1.1605739525475027,0.005609652877818179,0.9258061807357393,2024.1850388492057,1.6800735822448407
6440,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00041.sub.2.dat,00041,G2,Buffer2,7.426315451249979,2.507574679064746,2.1821693987350524e-05,0.9991031298727101,2217.7869994455523,1.8407632095398083
6441,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00042.sub.2.dat,00042,G2,Buffer2,6.696171345358392,3.365706143283032,0.001074176901268426,0.9503333755370594,2126.7912914212898,1.7652367718796704
6442,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00043.sub.2.dat,00043,G2,Buffer2,9.859556919394572,6.094919137801374,0.0005227204597346633,1.05594452347213,2391.245463910577,1.984733735045779
6443,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00044.sub.2.dat,00044,G2,Buffer2,5.398217494077236,0.42290234970686136,0.00034477623538883893,0.826729468031738,1869.0164866270736,1.551283683900471
6444,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00045.sub.2.dat,00045,G2,Buffer2,7.749939103991954,1.947561188351119,2.0752231200094816e-05,1.016482942810481,2354.451444683598,1.9541946990873862
6445,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00046.sub.2.dat,00046,G2,Buffer2,7.042127856887,2.5891190918432185,3.154185462307029e-06,0.9622889234233519,2143.2460360753275,1.7788942099425218
6446,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00047.sub.2.dat,00047,G2,Buffer2,9.590885394744353,5.110802302960891,0.001909371464850802,1.0124769261993762,2270.8737548864865,1.8848252165557837
6447,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00048.sub.2.dat,00048,G2,Buffer2,4.842465327611169,1.69976105179358,0.0011445213372846574,0.7463081681836697,1645.072592755694,1.365410251987226
6448,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00049.sub.2.dat,00049,G2,Buffer2,6.5756686213223965,2.5734225720852124,0.0007083851579102654,0.921207572054899,2037.1498390153408,1.690834366382733
6449,Subtracted\G2_results\Buffer2\G2_MD28_S100_med_snap_00050.sub.2.dat,00050,G2,Buffer2,5.499433858137261,1.5533407433759392,0.0002637885225939435,0.8253026829580301,1817.8970198072614,1.508854526440027
6450,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00001.sub.1.ave.dat,00001,G3,Average,6.812164134313028,1.569507322754026,2.650538812702621e-05,1.8954598010912997,2266.4185728426537,1.8811274154594027
6451,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00002.sub.1.ave.dat,00002,G3,Average,7.053048125791094,3.008467759509591,7.795322606377522e-12,1.8671294202760518,2152.2924178895482,1.786402706848325
6452,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00003.sub.1.ave.dat,00003,G3,Average,6.6631846540082185,2.7334262867501615,7.277186143358714e-07,1.7998091523092727,2090.9710418415443,1.7355059647284818
6453,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00004.sub.1.ave.dat,00004,G3,Average,6.157500264842235,2.670215859964706,4.3210235351452206e-06,1.6869188044419527,1951.1803017653638,1.619479650465252
6454,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00005.sub.1.ave.dat,00005,G3,Average,6.876632987213534,3.347780835182375,3.7899541664211094e-08,1.8239042436454111,2094.0405384772466,1.7380536469361147
6455,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00006.sub.1.ave.dat,00006,G3,Average,6.147458451844489,1.7460199011721258,4.73120626980455e-06,1.7248966717338583,2000.5266014815686,1.6604370792297019
6456,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00007.sub.1.ave.dat,00007,G3,Average,6.044891602244512,1.7160912235767363,6.46524486946126e-06,1.7080921967761367,1956.501723288534,1.6238964303294834
6457,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00008.sub.1.ave.dat,00008,G3,Average,7.233485243348838,3.2957354151577514,0.00064493644800201,1.8539676705072314,2130.5543413784603,1.768360103344122
6458,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00009.sub.1.ave.dat,00009,G3,Average,6.242267746937754,1.7451064488356085,4.629409676339519e-06,1.748695699239297,2008.7885248223806,1.667294475602576
6459,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00010.sub.1.ave.dat,00010,G3,Average,7.738179678564171,4.493614897239135,1.508283278467532e-08,1.8729323266672895,2188.036221206406,1.816070063601317
6460,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00011.sub.1.ave.dat,00011,G3,Average,6.425782907775056,2.059212262904667,1.9376834895211266e-07,1.8316026037856583,2101.312932052977,1.744089733603971
6461,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00012.sub.1.ave.dat,00012,G3,Average,6.15216359803641,2.0495475466809143,3.9728242780009607e-10,1.7531304914266073,2030.2493608872282,1.6851069695363994
6462,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00013.sub.1.ave.dat,00013,G3,Average,6.11284888597798,2.4217996085081066,1.2345806558959717e-08,1.7035750410389194,1977.5019054197187,1.6413265814983666
6463,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00014.sub.1.ave.dat,00014,G3,Average,8.274813110888385,2.8307690147422355,1.2759844831491638e-07,2.0380000609272826,2352.5107471206256,1.9525839201101194
6464,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00015.sub.1.ave.dat,00015,G3,Average,6.6255949296398615,1.6401310683623078,1.342450037830755e-05,1.8690742013917219,2132.003789661338,1.7695631454189107
6465,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00016.sub.1.ave.dat,00016,G3,Average,7.235162863231406,1.9290099588314378,4.804562152972426e-07,1.9510581315119613,2254.035907320473,1.8708498030759928
6466,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00017.sub.1.ave.dat,00017,G3,Average,6.633391744782946,2.3336680217732186,3.956637598589137e-09,1.8028704622206728,2104.799870918865,1.746983892862658
6467,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00018.sub.1.ave.dat,00018,G3,Average,7.65470399597906,4.3880592938781815,2.4727061248631677e-05,1.8514017603698159,2175.807172208653,1.805919952933182
6468,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00019.sub.1.ave.dat,00019,G3,Average,7.944450511144165,3.0966860248583075,7.528606035594818e-07,2.0412711806816053,2348.928264707196,1.9496104597069726
6469,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00020.sub.1.ave.dat,00020,G3,Average,6.3814582366929375,1.9841748972456765,2.6870288519575953e-07,1.7789445600434728,2053.529224964774,1.7044292567207626
6470,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00021.sub.1.ave.dat,00021,G3,Average,6.818268243365865,2.640834793883861,2.461689213704493e-06,1.7777205422566198,2071.6720023119883,1.7194877619189504
6471,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00022.sub.1.ave.dat,00022,G3,Average,7.015082230068046,3.2331091686343263,3.953747164952527e-08,1.8222336238000765,2114.943265857369,1.7554029106616165
6472,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00023.sub.1.ave.dat,00023,G3,Average,6.140101993448023,1.7778731334249047,2.464926338587787e-07,1.7857988858223621,2072.0165957253944,1.7197737744520774
6473,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00024.sub.1.ave.dat,00024,G3,Average,6.632419098368329,2.647664102505833,2.497367263545418e-06,1.7708403469305627,2054.541741095646,1.7052696451093863
6474,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00025.sub.1.ave.dat,00025,G3,Average,6.774768668349061,2.239195543872492,8.328485546925391e-07,1.8404491432580807,2126.5638246073686,1.7650479744241159
6475,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00026.sub.1.ave.dat,00026,G3,Average,5.883863572895137,1.6496062104897327,9.333782491683672e-11,1.6753455756167839,1938.339758543532,1.6088219995911317
6476,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00027.sub.1.ave.dat,00027,G3,Average,6.9625744316929215,2.7587753681271328,5.531392862717211e-07,1.8483458571181957,2154.1472382186366,1.7879422077214684
6477,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00028.sub.1.ave.dat,00028,G3,Average,8.799922664518304,3.7141538864695414,6.190456896015999e-05,2.1131957540458766,2477.5365397008386,2.056355327951696
6478,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00029.sub.1.ave.dat,00029,G3,Average,7.45877456578207,2.8257552364767866,4.0031193897269765e-05,1.8879146196852914,2178.3655274121,1.8080433877520432
6479,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00030.sub.1.ave.dat,00030,G3,Average,6.154032455857713,1.8675354905301933,4.0669208434426084e-05,1.7473547754842629,2025.0365098354946,1.6807803031634605
6480,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00031.sub.1.ave.dat,00031,G3,Average,7.092259146465434,2.2241300784259725,2.373765676557829e-05,1.871996521040849,2179.195537408044,1.8087322960486765
6481,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00032.sub.1.ave.dat,00032,G3,Average,6.534154068753168,2.4542039987425053,2.469455244168558e-06,1.7891819156937756,2072.7717017638647,1.7204005124640078
6482,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00033.sub.1.ave.dat,00033,G3,Average,5.846762179109451,2.167517851617128,1.6050900671057883e-11,1.6377936027155995,1899.1590080276583,1.5763019766629565
6483,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00034.sub.1.ave.dat,00034,G3,Average,5.8028955643115765,1.4935082305156977,5.589595534799762e-08,1.680468885732028,1958.538180221516,1.6255866895838584
6484,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00035.sub.1.ave.dat,00035,G3,Average,7.289007670998727,2.4444583748455155,4.339159732201726e-08,1.888685188290627,2200.146543607932,1.8261216311945836
6485,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00036.sub.1.ave.dat,00036,G3,Average,6.790137231971151,2.965616416819517,4.599161942121958e-06,1.7578605842693182,2042.9792425091478,1.6956727712825928
6486,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00037.sub.1.ave.dat,00037,G3,Average,7.472598223311054,2.261056111758358,9.86385880839861e-06,1.9584888591793614,2318.5492526790586,1.9243958797236187
6487,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00038.sub.1.ave.dat,00038,G3,Average,4.939252892943991,1.186736689813107,2.5930426073451873e-10,1.4638701720726135,1706.6984163501927,1.41655968557066
6488,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00039.sub.1.ave.dat,00039,G3,Average,10.827113921369289,5.2756761950131095,3.18496530720987e-05,2.293983134850164,2656.8939051962107,2.2052219413128546
6489,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00040.sub.1.ave.dat,00040,G3,Average,6.68905230463821,2.941014696626721,7.81853261444116e-07,1.7929981470455711,2068.8861627171655,1.7171755150552475
6490,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00041.sub.1.ave.dat,00041,G3,Average,8.890020436624628,3.6095425948108235,5.420458280116254e-06,2.0628270487591545,2368.824278767084,1.9661241513766796
6491,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00042.sub.1.ave.dat,00042,G3,Average,7.739864851769103,3.7140277806845368,1.3439531297235122e-05,1.9293964423090284,2240.2145577000383,1.8593780828910318
6492,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00043.sub.1.ave.dat,00043,G3,Average,5.377504905172935,1.2530651486541757,1.0900689221286035e-08,1.61201778419642,1879.1893856974177,1.5597271901288567
6493,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00044.sub.1.ave.dat,00044,G3,Average,7.172651418410359,2.655030740853721,1.590507364275622e-05,1.9117183511921936,2201.4917786671754,1.8272381762937555
6494,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00045.sub.1.ave.dat,00045,G3,Average,8.744844956554662,3.2774267563812214,1.450932375315187e-08,2.1230528369502695,2459.414717080613,2.041314215176909
6495,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00046.sub.1.ave.dat,00046,G3,Average,7.296728019297868,2.2190995781063796,5.429879747671658e-08,1.924956538038545,2225.541814507669,1.8471997060413654
6496,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00047.sub.1.ave.dat,00047,G3,Average,6.311241417224455,1.6694199730666577,3.365426496721237e-07,1.8211014441328786,2095.878117574465,1.7395788375868058
6497,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00048.sub.1.ave.dat,00048,G3,Average,7.9539797436320905,3.9758004413567227,8.938176403711154e-09,1.8383185881189903,2121.0261501713085,1.7604517046421861
6498,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00049.sub.1.ave.dat,00049,G3,Average,8.801356673932101,4.84052052196941,2.7876262490651135e-05,2.0368141240903266,2369.1730424269062,1.9664136252143323
6499,Subtracted\G3_results\Average\G3_MD28_S100_high_snap_00050.sub.1.ave.dat,00050,G3,Average,6.481043225607613,3.2079680578486514,2.717336844612553e-08,1.7746447899325188,2060.4669805066424,1.710187593820513
6500,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00001.sub.1.dat,00001,G3,Buffer1,6.513667922995003,1.8677654101849475,0.00010668481855967871,1.799288466448221,2169.8256862190888,1.8009553195618437
6501,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00002.sub.1.dat,00002,G3,Buffer1,7.150137946935226,3.9226729817414783,8.964494799213242e-05,1.7944172005218932,2063.793245343544,1.7129483936351417
6502,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00003.sub.1.dat,00003,G3,Buffer1,7.082330321532144,2.201115335937642,0.0008978318217766802,1.8674951710563303,2148.8985218951675,1.783585773172989
6503,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00004.sub.1.dat,00004,G3,Buffer1,7.323028028063168,2.5741939479305382,4.408318903388262e-05,1.9026577760967023,2206.450982910071,1.8313543158153591
6504,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00005.sub.1.dat,00005,G3,Buffer1,8.455576512735723,4.099936990065839,4.487633359927421e-06,2.0102781891224883,2323.7111630776417,1.9286802653544426
6505,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00006.sub.1.dat,00006,G3,Buffer1,7.658023093824151,1.5075332494911668,0.00033766122534246355,2.017510147657638,2309.914617005981,1.9172291321149644
6506,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00007.sub.1.dat,00007,G3,Buffer1,10.76976637443244,2.971601630056713,5.3719522482644476e-05,2.3002022123734625,2637.2991891083457,2.188958326959927
6507,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00008.sub.1.dat,00008,G3,Buffer1,7.669550694012025,3.962451692320884,1.1200390153917243e-05,1.8765237886699166,2170.400138355992,1.8014321148354735
6508,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00009.sub.1.dat,00009,G3,Buffer1,6.9838752013492025,2.505318229329637,0.00015531203267521378,1.8379825114437873,2134.4395613057854,1.771584835883802
6509,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00010.sub.1.dat,00010,G3,Buffer1,5.953135933591481,2.4313481101318093,7.521346130175844e-05,1.6770736986530008,1964.2814871917797,1.6303536343691771
6510,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00011.sub.1.dat,00011,G3,Buffer1,9.031003390198768,4.469854310715269,1.7008643589860816e-06,2.082111307634509,2417.932690414273,2.0068841330438465
6511,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00012.sub.1.dat,00012,G3,Buffer1,6.651466467125768,1.5648103815751955,1.5473927399736913e-05,1.845142240422822,2158.2932728286605,1.7913834164477882
6512,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00013.sub.1.dat,00013,G3,Buffer1,7.816252320790966,4.601356703341754,9.567405131717965e-06,1.823044296138806,2141.2485823021707,1.7772363233108017
6513,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00014.sub.1.dat,00014,G3,Buffer1,5.628354737160212,1.3502789629178784,0.00020230987269396098,1.6442966568186292,1921.2653268392232,1.5946502212765552
6514,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00015.sub.1.dat,00015,G3,Buffer1,7.438746256843328,3.2170591998162323,8.552151661422467e-06,1.9155722860827773,2182.3557984378303,1.8113553127033992
6515,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00016.sub.1.dat,00016,G3,Buffer1,7.593780990473335,3.5393220671467565,8.56461531115822e-06,1.8834062392520388,2171.2708232233085,1.8021547832753462
6516,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00017.sub.1.dat,00017,G3,Buffer1,7.194033745407038,2.5271483459819097,0.0004278307663976177,1.9121691889114782,2221.9666817752445,1.844232345873453
6517,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00018.sub.1.dat,00018,G3,Buffer1,6.625724154863255,2.2146693880224015,0.0004922694451566057,1.7995123160409947,2120.6804205189496,1.7601647490307282
6518,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00019.sub.1.dat,00019,G3,Buffer1,8.97237137697598,3.739697431078988,5.907969371342178e-05,2.145320161044478,2446.9332997787787,2.0309546388163864
6519,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00020.sub.1.dat,00020,G3,Buffer1,6.53611837319395,2.1218168314261057,1.978679597838529e-06,1.7775241261559385,2042.6194650616176,1.6953741560011426
6520,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00021.sub.1.dat,00021,G3,Buffer1,6.308796160654179,2.4594741307656838,3.280481881514281e-07,1.7337743484296324,2036.7406799670866,1.690494764372682
6521,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00022.sub.1.dat,00022,G3,Buffer1,6.438599342091507,1.4603567726500732,8.171618843675517e-07,1.8240679475505062,2113.5292978276475,1.7542293171969474
6522,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00023.sub.1.dat,00023,G3,Buffer1,6.27116593234723,2.015294227141582,7.034827724150525e-05,1.8180761589496626,2103.37730301122,1.7458031614993128
6523,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00024.sub.1.dat,00024,G3,Buffer1,9.733254777298004,4.553116297934538,0.0012314821319967335,2.079450274176719,2419.1824023517397,2.007921393951944
6524,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00025.sub.1.dat,00025,G3,Buffer1,6.29615623210348,1.718514083149541,1.136296636982969e-05,1.7891831533512028,2068.7516691422684,1.7170638853880829
6525,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00026.sub.1.dat,00026,G3,Buffer1,8.246900778184182,2.717594489767184,6.115659683953491e-07,2.0419733514430956,2381.960829560799,1.9770274885354633
6526,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00027.sub.1.dat,00027,G3,Buffer1,8.06923171820835,2.52183567857235,0.00036299143515316297,1.9848293539208717,2307.6390644159715,1.9153404234652562
6527,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00028.sub.1.dat,00028,G3,Buffer1,6.5057299122296115,1.673352533240218,2.7269884166573668e-05,1.8533378645224328,2165.2599366706518,1.797165747436641
6528,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00029.sub.1.dat,00029,G3,Buffer1,8.598095348886723,4.006713204944451,8.438693506343961e-07,2.0693163427899615,2415.762555105152,2.005082920737276
6529,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00030.sub.1.dat,00030,G3,Buffer1,6.336348720567289,1.8470650855595736,1.4791862961581627e-06,1.77866109773663,2096.2833933987627,1.739915216520973
6530,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00031.sub.1.dat,00031,G3,Buffer1,8.215260910877639,3.056490840636928,0.00013325550428468707,2.0091120379029506,2350.90068854408,1.9512475714915865
6531,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00032.sub.1.dat,00032,G3,Buffer1,7.480165754828743,2.141229724440324,0.000329345165130407,2.0203810140875005,2343.6101194608686,1.945196399152521
6532,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00033.sub.1.dat,00033,G3,Buffer1,8.14066106142297,2.5850150191369092,0.0005027727962189102,1.9949941010725587,2327.680773951511,1.9319750423797541
6533,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00034.sub.1.dat,00034,G3,Buffer1,7.2814474350360285,2.8196368556053244,2.161182990084856e-05,1.9083198866706952,2225.450236514304,1.8471236963068722
6534,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00035.sub.1.dat,00035,G3,Buffer1,6.9089760836610745,2.9969859321398307,9.258346808162655e-05,1.7421457286438458,2050.901949387344,1.7022486179914955
6535,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00036.sub.1.dat,00036,G3,Buffer1,6.455211652348327,1.9952498799082072,0.00027459170101096697,1.8070018725079025,2118.3121539051385,1.758199087741265
6536,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00037.sub.1.dat,00037,G3,Buffer1,6.146427837248122,2.366002625456773,0.00015087382801172555,1.7286353970137611,2042.6594512362594,1.6954073445260953
6537,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00038.sub.1.dat,00038,G3,Buffer1,7.019016661794889,2.893773688102734,9.140666456660259e-06,1.841504366340511,2130.994066174077,1.768725074924484
6538,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00039.sub.1.dat,00039,G3,Buffer1,6.839634728748455,2.541167570121207,2.0875875595980864e-07,1.8695556585422817,2154.5986783520843,1.7883169030322301
6539,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00040.sub.1.dat,00040,G3,Buffer1,7.027708142779089,2.340931318676091,3.0179718790715642e-05,1.9594364065398058,2284.1957374045205,1.895882462045752
6540,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00041.sub.1.dat,00041,G3,Buffer1,8.570425119445261,2.5666877952981353,0.0007239711451759734,2.127568944288424,2476.8508090036557,2.0557861714730343
6541,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00042.sub.1.dat,00042,G3,Buffer1,6.550303904155816,1.500828157173525,1.5483968834741407e-07,1.8690562028278328,2120.983268441514,1.7604161128064568
6542,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00043.sub.1.dat,00043,G3,Buffer1,6.889400841231994,2.3101403899236006,5.636920359128828e-05,1.852589750487094,2164.2564826072803,1.7963328805640426
6543,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00044.sub.1.dat,00044,G3,Buffer1,7.108099311474048,1.9976347592863777,8.094052679085415e-05,1.9675030614747693,2248.8090421918273,1.8665115050192167
6544,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00045.sub.1.dat,00045,G3,Buffer1,6.518220863393868,1.6206784397010225,1.2704457041128136e-08,1.8377118990130763,2127.8035195135094,1.7660769211962128
6545,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00046.sub.1.dat,00046,G3,Buffer1,6.523184547671267,2.381045597182135,9.027468187662217e-05,1.7732044400273272,2060.9817186669757,1.7106148264935899
6546,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00047.sub.1.dat,00047,G3,Buffer1,6.529505905353542,2.4296153988054283,8.539591171057388e-06,1.8487333058069646,2123.8356205700784,1.7627835650731651
6547,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00048.sub.1.dat,00048,G3,Buffer1,9.966283401234364,5.407177567676398,0.0004913667220572264,2.056604106758497,2405.2890813947574,1.9963899375576486
6548,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00049.sub.1.dat,00049,G3,Buffer1,8.389338675843806,2.9970770498356702,0.00017237916230914302,1.9669754183509136,2297.8842075965035,1.907243892305098
6549,Subtracted\G3_results\Buffer1\G3_MD28_S100_high_snap_00050.sub.1.dat,00050,G3,Buffer1,8.235950490447552,3.893544998655478,4.606038064554787e-05,1.979713185362481,2294.3998118420327,1.9043518438288871
6550,Subtracted\G3_results\Buffer2\G3_MD28_S100_high_snap_00001.sub.2.dat,00001,G3,Buffer2,6.51388187611603,1.9630354889127442,0.0018274611161354106,1.757635300665161,2083.875337935991,1.7296165304868725
6551,Subtracted\G3_results\Buffer2\G3_MD28_S100_high_snap_00002.sub.2.dat,00002,G3,Buffer2,7.982303760020102,2.36520720437312,4.295090346995739e-05,2.036457435244288,2415.2268006713866,2.004638244557251
6552,Subtracted\G3_results\Buffer2\G3_MD28_S100_high_snap_00003.sub.2.dat,00003,G3,Buffer2,6.859763009739523,1.8895167600034126,0.0001148900902716053,1.858391982221991,2179.8292350054517,1.8092582650545248
6553,Subtracted\G3_results\Buffer2\G3_MD28_S100_high_snap_00004.sub.2.dat,00004,G3,Buffer2,8.839564200529379,7.084561795553305,6.70018269273589e-07,1.8778883273992348,2195.7673648956443,1.8224869128633847
6554,Subtracted\G3_results\Buffer2\G3_MD28_S100_high_snap_00005.sub.2.dat,00005,G3,Buffer2,6.498117574168174,2.4312600798757398,3.324734946766238e-05,1.7929378584494806,2081.667237762024,1.7277838073424798
6555,Subtracted\G3_results\Buffer2\G3_MD28_S100_high_snap_00006.sub.2.dat,00006,G3,Buffer2,7.092476931297149,2.1245231941752856,9.73829812650761e-07,1.9280069368230637,2184.2509252171867,1.812928267930265
6556,Subtracted\G3_results\Buffer2\G3_MD28_S100_high_snap_00007.sub.2.dat,00007,G3,Buffer2,7.020210990410298,2.1758343437367045,6.133789228609015e-06,1.8951931563821158,2191.0539949237073,1.818574815786677
6557,Subtracted\G3_results\Buffer2\G3_MD28_S100_high_snap_00008.sub.2.dat,00008,G3,Buffer2,6.463670727812762,1.579143765613915,3.08054480633669e-06,1.8182702029065774,2114.874585801659,1.7553459062153771
6558,Subtracted\G3_results\Buffer2\G3_MD28_S100_high_snap_00009.sub.2.dat,00009,G3,Buffer2,7.560415226465887,4.219364469940889,3.1766092554292945e-05,1.9389799479115912,2256.263164149244,1.8726984262438724
